date,precip_mm,prcp_d99,prcp_dur_hr,prcp_60m_max,prcp_60m_max_time,prcp_10m_max,prcp_10m_max_time,prcp_intensity_max,prcp_intensity_max_time,temp_min,temp_max,temp_avg,station_id
2001-11-08,0.1,0.2,0.33,,-9,,-9,-99.9,-999,3.2,15.3,9.6,108
2001-11-09,0.1,,0.75,,-9,,-9,-99.9,-999,7.2,16.0,10.6,108
2001-11-10,,,-9.0,,-9,,-9,,-9,4.2,14.4,9.2,108
2001-11-11,,,-9.0,,-9,,-9,,-9,5.4,14.0,9.3,108
2001-11-12,,,-9.0,,-9,,-9,,-9,3.6,11.6,7.5,108
2001-11-13,,,-9.0,,-9,,-9,,-9,2.0,8.9,4.7,108
2001-11-14,,,-9.0,,-9,,-9,,-9,-0.2,9.6,4.4,108
2001-11-15,,,-9.0,,-9,,-9,,-9,0.7,9.9,5.1,108
2001-11-16,,,-9.0,,-9,,-9,,-9,3.0,10.5,7.1,108
2001-11-17,,,-9.0,,-9,,-9,,-9,3.1,11.5,7.2,108
2001-11-18,,,-9.0,,-9,,-9,,-9,1.4,12.7,6.7,108
2001-11-19,,,-9.0,,-9,,-9,,-9,2.2,14.3,7.9,108
2001-11-20,,,-9.0,,-9,,-9,,-9,3.2,13.9,8.6,108
2001-11-21,,,-9.0,,-9,,-9,,-9,6.4,14.2,9.5,108
2001-11-22,,,-9.0,,-9,,-9,,-9,4.6,12.6,8.2,108
2001-11-23,,,-9.0,,-9,,-9,,-9,6.8,13.0,9.2,108
2001-11-24,1.0,1.0,0.92,,-9,,-9,-99.9,-999,6.1,12.7,9.4,108
2001-11-25,,,-9.0,,-9,,-9,,-9,-0.5,9.3,3.1,108
2001-11-26,,,-9.0,,-9,,-9,,-9,-2.0,3.4,0.2,108
2001-11-27,0.0,0.0,1.9,,-9,,-9,-99.9,-999,-3.1,4.4,0.9,108
2001-11-28,0.0,1.0,1.52,,-9,,-9,-99.9,-999,3.4,9.6,7.3,108
2001-11-29,1.5,0.5,9.0,,-9,,-9,-99.9,-999,4.0,8.2,6.5,108
2001-11-30,,,-9.0,,-9,,-9,,-9,-1.2,4.9,1.6,108
2001-12-01,2.0,2.0,3.58,,-9,,-9,-99.9,-999,-3.4,8.0,2.1,108
2001-12-02,,,-9.0,,-9,,-9,,-9,-1.0,4.8,1.4,108
2001-12-03,,,-9.0,,-9,,-9,,-9,0.2,3.6,2.1,108
2001-12-04,,,-9.0,,-9,,-9,,-9,-1.3,8.4,2.7,108
2001-12-05,,,-9.0,,-9,,-9,,-9,0.1,4.6,1.8,108
2001-12-06,,,-9.0,,-9,,-9,,-9,-2.4,3.2,0.1,108
2001-12-07,,,-9.0,,-9,,-9,,-9,-5.0,3.8,-0.7,108
2001-12-08,,,-9.0,,-9,,-9,,-9,-2.0,6.3,2.0,108
2001-12-09,,,-9.0,,-9,,-9,,-9,-1.2,5.4,2.0,108
2001-12-10,,,-9.0,,-9,,-9,,-9,-2.0,8.1,2.9,108
2001-12-11,,,-9.0,,-9,,-9,,-9,1.5,10.9,5.9,108
2001-12-12,5.5,5.7,9.47,,-9,,-9,-99.9,-999,3.9,8.0,5.4,108
2001-12-13,0.2,,0.75,,-9,,-9,-99.9,-999,-5.6,4.2,-2.6,108
2001-12-14,,,-9.0,,-9,,-9,,-9,-6.9,-2.3,-5.1,108
2001-12-15,,,-9.0,,-9,,-9,,-9,-7.9,-2.6,-5.5,108
2001-12-16,,0.1,-9.0,,-9,,-9,-99.9,-999,-8.6,1.0,-3.3,108
2001-12-17,0.1,,3.4,,-9,,-9,-99.9,-999,-6.8,1.3,-2.6,108
2001-12-18,,,-9.0,,-9,,-9,,-9,-8.8,-1.0,-4.9,108
2001-12-19,,,-9.0,,-9,,-9,,-9,-7.5,0.9,-3.6,108
2001-12-20,,0.0,-9.0,,-9,,-9,-99.9,-999,-5.4,2.6,-1.6,108
2001-12-21,0.0,0.0,2.5,,-9,,-9,-99.9,-999,-3.9,1.1,-1.6,108
2001-12-22,,,-9.0,,-9,,-9,,-9,-6.2,0.8,-2.9,108
2001-12-23,,0.0,-9.0,,-9,,-9,-99.9,-999,-7.1,2.6,-2.1,108
2001-12-24,0.0,0.0,2.28,,-9,,-9,-99.9,-999,-3.3,3.3,-0.2,108
2001-12-25,0.0,,0.85,,-9,,-9,-99.9,-999,-2.6,6.8,1.4,108
2001-12-26,,,-9.0,,-9,,-9,,-9,-2.4,3.1,-0.4,108
2001-12-27,,,-9.0,,-9,,-9,,-9,-4.7,2.7,-1.4,108
2001-12-28,,0.2,-9.0,,-9,,-9,-99.9,-999,-5.1,3.0,-1.5,108
2001-12-29,1.2,1.0,7.8,,-9,,-9,-99.9,-999,-3.8,3.3,-1.5,108
2001-12-30,,,-9.0,,-9,,-9,,-9,-7.3,-0.6,-4.6,108
2001-12-31,6.7,6.7,8.05,,-9,,-9,-99.9,-999,-6.8,1.3,-2.1,108
2002-01-01,,,-9.0,,-9,,-9,,-9,-7.5,1.3,-4.8,108
2002-01-02,,,-9.0,,-9,,-9,,-9,-11.4,-7.3,-9.9,108
2002-01-03,,0.0,-9.0,,-9,,-9,-99.9,-999,-12.0,-2.0,-6.5,108
2002-01-04,0.0,0.0,3.45,,-9,,-9,-99.9,-999,-3.4,5.7,1.5,108
2002-01-05,,,-9.0,,-9,,-9,,-9,-3.0,1.9,-0.7,108
2002-01-06,,1.5,-9.0,,-9,,-9,-99.9,-999,-5.4,5.2,0.0,108
2002-01-07,1.5,0.0,5.08,,-9,,-9,-99.9,-999,-6.9,3.7,-2.5,108
2002-01-08,,,-9.0,,-9,,-9,,-9,-8.0,-3.9,-6.6,108
2002-01-09,,,-9.0,,-9,,-9,,-9,-8.3,1.0,-3.5,108
2002-01-10,,,-9.0,,-9,,-9,,-9,-1.1,5.7,2.2,108
2002-01-11,,,-9.0,,-9,,-9,,-9,0.8,8.1,3.7,108
2002-01-12,,,-9.0,,-9,,-9,,-9,0.5,9.6,4.9,108
2002-01-13,,1.0,-9.0,,-9,,-9,-99.9,-999,4.0,11.1,7.4,108
2002-01-14,1.0,13.0,2.47,,-9,,-9,-99.9,-999,6.2,13.4,10.5,108
2002-01-15,13.5,8.5,13.87,,-9,,-9,-99.9,-999,11.0,13.5,12.2,108
2002-01-16,8.5,1.5,11.45,,-9,,-9,-99.9,-999,3.3,12.3,7.0,108
2002-01-17,1.5,0.5,11.53,,-9,,-9,-99.9,-999,2.0,4.7,3.1,108
2002-01-18,,,-9.0,,-9,,-9,,-9,-0.7,6.2,2.2,108
2002-01-19,,0.0,-9.0,,-9,,-9,-99.9,-999,1.9,10.0,5.1,108
2002-01-20,6.5,6.5,12.65,,-9,,-9,-99.9,-999,0.6,5.2,2.4,108
2002-01-21,4.0,4.0,5.7,,-9,,-9,-99.9,-999,-3.0,1.9,-0.1,108
2002-01-22,0.0,0.0,2.22,,-9,,-9,-99.9,-999,-6.0,-2.2,-4.6,108
2002-01-23,,,-9.0,,-9,,-9,,-9,-6.7,-0.6,-4.2,108
2002-01-24,,,-9.0,,-9,,-9,,-9,-6.0,1.0,-2.8,108
2002-01-25,,,-9.0,,-9,,-9,,-9,-7.2,3.3,-1.9,108
2002-01-26,0.5,0.5,9.92,,-9,,-9,-99.9,-999,-1.6,3.8,1.5,108
2002-01-27,,,-9.0,,-9,,-9,,-9,-3.1,2.2,-0.2,108
2002-01-28,,,-9.0,,-9,,-9,,-9,-4.9,0.1,-3.0,108
2002-01-29,0.4,0.4,2.08,,-9,,-9,-99.9,-999,-6.2,2.9,-1.7,108
2002-01-30,,,-9.0,,-9,,-9,,-9,-3.1,2.3,-0.5,108
2002-01-31,,,-9.0,,-9,,-9,,-9,-4.8,2.0,-1.8,108
2002-02-01,,,-9.0,,-9,,-9,,-9,-3.9,5.6,1.4,108
2002-02-02,,,-9.0,,-9,,-9,,-9,2.2,8.1,4.3,108
2002-02-03,,,-9.0,,-9,,-9,,-9,-1.1,10.3,4.0,108
2002-02-04,,,-9.0,,-9,,-9,,-9,0.0,9.0,3.9,108
2002-02-05,,,-9.0,,-9,,-9,,-9,0.9,9.0,4.7,108
2002-02-06,0.0,0.0,1.78,,-9,,-9,-99.9,-999,3.2,9.4,5.9,108
2002-02-07,,,-9.0,,-9,,-9,,-9,0.6,9.1,4.2,108
2002-02-08,0.0,0.0,5.28,,-9,,-9,-99.9,-999,-3.2,4.8,2.0,108
2002-02-09,,0.0,-9.0,,-9,,-9,-99.9,-999,-5.1,1.3,-1.9,108
2002-02-10,0.0,0.0,4.23,,-9,,-9,-99.9,-999,-3.2,2.8,-0.6,108
2002-02-11,0.0,0.0,1.3,,-9,,-9,-99.9,-999,-5.0,2.7,-1.7,108
2002-02-12,,,-9.0,,-9,,-9,,-9,-4.7,2.9,-1.1,108
2002-02-13,,,-9.0,,-9,,-9,,-9,-3.3,4.3,0.2,108
2002-02-14,,,-9.0,,-9,,-9,,-9,-3.0,5.8,1.2,108
2002-02-15,,,-9.0,,-9,,-9,,-9,-3.3,6.9,1.7,108
2002-02-16,,,-9.0,,-9,,-9,,-9,-0.3,6.3,3.5,108
2002-02-17,1.4,1.4,2.73,,-9,,-9,-99.9,-999,-1.6,6.4,2.7,108
2002-02-18,,,-9.0,,-9,,-9,,-9,-4.8,2.5,-1.7,108
2002-02-19,,,-9.0,,-9,,-9,,-9,-5.0,4.1,-0.5,108
2002-02-20,,,-9.0,,-9,,-9,,-9,-2.8,8.2,3.1,108
2002-02-21,1.0,1.0,6.08,,-9,,-9,-99.9,-999,1.6,6.1,3.9,108
2002-02-22,,,-9.0,,-9,,-9,,-9,3.3,9.6,5.6,108
2002-02-23,,,-9.0,,-9,,-9,,-9,2.1,10.2,5.0,108
2002-02-24,,,-9.0,,-9,,-9,,-9,0.4,12.6,6.3,108
2002-02-25,,,-9.0,,-9,,-9,,-9,2.6,8.4,5.3,108
2002-02-26,,,-9.0,,-9,,-9,,-9,2.9,10.8,6.4,108
2002-02-27,,,-9.0,,-9,,-9,,-9,4.6,10.6,7.3,108
2002-02-28,,,-9.0,,-9,,-9,,-9,2.9,11.3,6.1,108
2002-03-01,,,-9.0,,-9,,-9,,-9,1.1,13.1,6.6,108
2002-03-02,,,-9.0,,-9,,-9,,-9,4.5,11.5,7.0,108
2002-03-03,,,-9.0,,-9,,-9,,-9,2.3,9.4,4.8,108
2002-03-04,,,-9.0,,-9,,-9,,-9,-0.7,8.3,4.2,108
2002-03-05,0.5,3.0,12.4,,-9,,-9,-99.9,-999,1.4,6.2,4.0,108
2002-03-06,2.5,0.0,12.18,,-9,,-9,-99.9,-999,-0.9,4.6,1.8,108
2002-03-07,,,-9.0,,-9,,-9,,-9,-2.9,5.8,1.2,108
2002-03-08,,,-9.0,,-9,,-9,,-9,-0.9,8.7,3.8,108
2002-03-09,,0.5,-9.0,,-9,,-9,-99.9,-999,2.4,14.9,9.2,108
2002-03-10,0.5,,4.22,,-9,,-9,-99.9,-999,6.0,13.3,9.1,108
2002-03-11,,,-9.0,,-9,,-9,,-9,3.2,12.6,7.4,108
2002-03-12,,,-9.0,,-9,,-9,,-9,3.5,15.5,9.3,108
2002-03-13,,,-9.0,,-9,,-9,,-9,5.7,19.4,11.5,108
2002-03-14,0.0,1.0,2.92,,-9,,-9,-99.9,-999,7.6,14.5,10.4,108
2002-03-15,1.0,,2.57,,-9,,-9,-99.9,-999,6.2,12.0,8.5,108
2002-03-16,,,-9.0,,-9,,-9,,-9,3.1,13.6,8.4,108
2002-03-17,,,-9.0,,-9,,-9,,-9,6.1,14.0,9.4,108
2002-03-18,,,-9.0,,-9,,-9,,-9,3.9,11.8,7.4,108
2002-03-19,,,-9.0,,-9,,-9,,-9,4.3,14.2,8.5,108
2002-03-20,,17.0,-9.0,,-9,,-9,-99.9,-999,3.5,18.2,11.9,108
2002-03-21,17.0,,6.53,,-9,,-9,-99.9,-999,4.6,13.9,7.1,108
2002-03-22,,,-9.0,,-9,,-9,,-9,3.5,9.7,6.5,108
2002-03-23,,,-9.0,,-9,,-9,,-9,1.7,8.7,4.7,108
2002-03-24,,,-9.0,,-9,,-9,,-9,0.6,9.1,5.2,108
2002-03-25,,,-9.0,,-9,,-9,,-9,1.8,12.1,7.3,108
2002-03-26,,,-9.0,,-9,,-9,,-9,5.1,12.5,9.1,108
2002-03-27,,,-9.0,,-9,,-9,,-9,6.1,15.8,10.5,108
2002-03-28,,,-9.0,,-9,,-9,,-9,6.1,17.2,11.3,108
2002-03-29,,,-9.0,,-9,,-9,,-9,9.3,17.4,12.3,108
2002-03-30,10.0,10.0,10.27,,-9,,-9,-99.9,-999,6.5,11.4,8.9,108
2002-03-31,0.0,0.0,1.33,,-9,,-9,-99.9,-999,7.3,14.5,9.6,108
2002-04-01,,,-9.0,,-9,,-9,,-9,6.6,19.3,13.0,108
2002-04-02,,,-9.0,,-9,,-9,,-9,8.5,22.6,15.5,108
2002-04-03,,,-9.0,,-9,,-9,,-9,10.4,20.8,15.1,108
2002-04-04,,,-9.0,,-9,,-9,,-9,8.3,21.8,15.0,108
2002-04-05,1.0,16.0,2.08,0.9,2300,0.5,2316,,-9,10.6,25.2,17.7,108
2002-04-06,24.5,9.5,13.02,7.5,758,2.0,757,,-9,9.5,13.6,11.1,108
2002-04-07,0.1,0.1,6.25,0.1,-9,0.1,-9,,-9,7.9,10.9,8.9,108
2002-04-08,,,-9.0,,-9,,-9,,-9,5.1,12.4,8.3,108
2002-04-09,,,-9.0,,-9,,-9,,-9,4.3,11.5,7.0,108
2002-04-10,,,-9.0,,-9,,-9,,-9,4.3,12.9,8.4,108
2002-04-11,,,-9.0,,-9,,-9,,-9,4.9,13.6,9.4,108
2002-04-12,8.5,8.5,2.7,7.5,1555,2.5,1642,,-9,7.6,15.4,9.9,108
2002-04-13,,,-9.0,,-9,,-9,,-9,5.3,16.0,11.6,108
2002-04-14,,,-9.0,,-9,,-9,,-9,14.4,23.5,19.2,108
2002-04-15,0.0,10.5,0.05,0.0,-9,0.0,-9,,-9,17.3,23.9,19.8,108
2002-04-16,20.5,10.0,12.83,6.5,1119,2.5,408,,-9,9.9,18.1,13.7,108
2002-04-17,,,-9.0,,-9,,-9,,-9,7.2,12.3,9.8,108
2002-04-18,,,-9.0,,-9,,-9,,-9,6.2,16.3,11.3,108
2002-04-19,,,-9.0,,-9,,-9,,-9,6.0,18.4,12.5,108
2002-04-20,,,-9.0,,-9,,-9,,-9,6.3,21.7,14.6,108
2002-04-21,,,-9.0,,-9,,-9,,-9,9.6,23.8,17.0,108
2002-04-22,,,-9.0,,-9,,-9,,-9,12.9,27.7,21.0,108
2002-04-23,,,-9.0,,-9,,-9,,-9,13.0,22.2,17.0,108
2002-04-24,,,-9.0,,-9,,-9,,-9,7.0,13.4,10.5,108
2002-04-25,,,-9.0,,-9,,-9,,-9,4.9,16.6,10.9,108
2002-04-26,,,-9.0,,-9,,-9,,-9,6.7,20.6,14.3,108
2002-04-27,,,-9.0,,-9,,-9,,-9,11.6,22.2,16.4,108
2002-04-28,,5.5,-9.0,,-9,,-9,-99.9,-999,11.2,25.3,18.6,108
2002-04-29,70.0,94.5,19.93,10.0,2244,3.0,2334,14.0,118,12.2,19.1,14.9,108
2002-04-30,30.5,0.5,12.25,12.5,202,4.0,209,,-9,13.7,15.9,14.6,108
2002-05-01,,,-9.0,,-9,,-9,,-9,11.6,25.7,18.9,108
2002-05-02,3.0,12.0,2.23,2.5,2231,0.5,2227,,-9,11.6,25.3,18.3,108
2002-05-03,9.0,,7.5,2.5,219,1.0,431,,-9,12.4,19.6,16.0,108
2002-05-04,,,-9.0,,-9,,-9,,-9,13.6,25.9,19.1,108
2002-05-05,,,-9.0,,-9,,-9,,-9,14.1,25.2,19.6,108
2002-05-06,6.0,21.5,9.07,2.5,2151,0.5,1908,4.1,50,11.1,19.7,15.6,108
2002-05-07,21.5,6.0,19.3,4.5,509,1.0,330,1.6,0,10.6,12.0,11.4,108
2002-05-08,,,-9.0,,-9,,-9,,-9,10.0,23.1,16.6,108
2002-05-09,,,-9.0,,-9,,-9,,-9,13.2,23.4,18.3,108
2002-05-10,,,-9.0,,-9,,-9,,-9,14.3,23.1,18.5,108
2002-05-11,,,-9.0,,-9,,-9,,-9,14.2,23.5,17.9,108
2002-05-12,,,-9.0,,-9,,-9,,-9,12.2,22.3,16.4,108
2002-05-13,,,-9.0,,-9,,-9,,-9,12.5,24.9,18.3,108
2002-05-14,,0.5,-9.0,,-9,,-9,-99.9,-999,15.4,25.6,21.3,108
2002-05-15,8.0,8.0,11.03,2.0,1902,1.0,2309,4.4,72,13.9,22.0,18.1,108
2002-05-16,3.5,3.5,13.92,1.0,1450,0.5,1510,3.6,40,12.6,17.3,14.9,108
2002-05-17,1.5,1.0,16.75,0.5,1100,0.5,1100,0.0,0,11.2,15.3,13.4,108
2002-05-18,,,-9.0,,-9,,-9,,-9,11.6,23.6,16.9,108
2002-05-19,,,-9.0,,-9,,-9,,-9,13.1,22.1,17.3,108
2002-05-20,,,-9.0,,-9,,-9,,-9,13.5,25.9,19.3,108
2002-05-21,,,-9.0,,-9,,-9,,-9,13.6,25.7,19.6,108
2002-05-22,,,-9.0,,-9,,-9,,-9,15.8,26.0,20.0,108
2002-05-23,,,-9.0,,-9,,-9,,-9,15.6,27.7,21.9,108
2002-05-24,,,-9.0,,-9,,-9,,-9,15.3,25.3,19.9,108
2002-05-25,,,-9.0,,-9,,-9,,-9,14.0,26.6,19.9,108
2002-05-26,,,-9.0,,-9,,-9,,-9,14.0,24.3,18.5,108
2002-05-27,,,-9.0,,-9,,-9,,-9,12.5,25.3,18.6,108
2002-05-28,,,-9.0,,-9,,-9,,-9,14.1,25.3,19.3,108
2002-05-29,,,-9.0,,-9,,-9,,-9,13.8,27.0,20.6,108
2002-05-30,4.0,5.5,8.62,2.0,1952,0.5,1751,3.2,49,15.4,24.5,19.1,108
2002-05-31,1.5,0.2,7.35,0.5,0,0.5,0,,-9,16.4,25.7,19.4,108
2002-06-01,0.2,0.0,5.4,0.2,-9,0.1,-9,,-9,17.1,24.8,20.2,108
2002-06-02,,,-9.0,,-9,,-9,,-9,15.3,30.0,22.9,108
2002-06-03,,1.5,-9.0,,-9,,-9,-99.9,-999,17.6,29.1,23.4,108
2002-06-04,1.5,,2.63,1.0,308,0.5,228,,-9,18.2,27.6,22.4,108
2002-06-05,,,-9.0,,-9,,-9,,-9,19.1,31.4,25.2,108
2002-06-06,,,-9.0,,-9,,-9,,-9,21.2,31.2,25.9,108
2002-06-07,,,-9.0,,-9,,-9,,-9,19.6,30.6,25.2,108
2002-06-08,,,-9.0,,-9,,-9,,-9,19.4,27.1,22.1,108
2002-06-09,,,-9.0,,-9,,-9,,-9,18.3,28.0,22.8,108
2002-06-10,31.5,31.5,12.22,13.0,1506,5.5,1514,71.8,82,20.0,26.6,22.4,108
2002-06-11,,,-9.0,,-9,,-9,,-9,19.0,26.8,21.9,108
2002-06-12,15.5,15.5,7.97,9.0,1111,3.5,1111,3.2,-9,16.6,22.9,18.6,108
2002-06-13,,,-9.0,,-9,,-9,,-9,16.0,24.4,19.7,108
2002-06-14,,,-9.0,,-9,,-9,,-9,16.4,25.0,20.4,108
2002-06-15,0.2,0.2,0.67,0.2,-9,0.1,-9,,-9,17.4,24.8,20.6,108
2002-06-16,,,-9.0,,-9,,-9,,-9,15.7,28.6,22.4,108
2002-06-17,,,-9.0,,-9,,-9,,-9,17.9,28.4,23.2,108
2002-06-18,,,-9.0,,-9,,-9,,-9,19.0,28.9,23.4,108
2002-06-19,0.0,2.0,1.07,0.0,-9,0.0,-9,,-9,20.2,26.2,22.3,108
2002-06-20,5.0,3.0,4.23,3.0,848,1.0,925,,-9,19.2,26.1,22.2,108
2002-06-21,,,-9.0,,-9,,-9,,-9,18.8,28.4,23.6,108
2002-06-22,,1.0,-9.0,,-9,,-9,-99.9,-999,18.9,29.2,23.7,108
2002-06-23,1.5,1.5,20.33,0.5,356,0.5,446,4.0,47,16.9,21.3,18.1,108
2002-06-24,6.0,5.0,17.52,2.0,1158,0.5,1,0.0,-9,15.3,17.7,16.4,108
2002-06-25,,,-9.0,,-9,,-9,,-9,15.5,25.0,19.8,108
2002-06-26,,,-9.0,,-9,,-9,,-9,14.5,27.7,20.9,108
2002-06-27,,,-9.0,,-9,,-9,,-9,16.5,27.5,21.6,108
2002-06-28,,,-9.0,,-9,,-9,,-9,17.4,30.0,23.6,108
2002-06-29,,,-9.0,,-9,,-9,,-9,18.9,32.0,25.8,108
2002-06-30,0.0,0.0,0.68,0.0,-9,0.0,-9,,0,22.4,31.5,26.3,108
2002-07-01,0.5,4.0,2.13,0.3,2017,0.3,2017,,-9,22.9,27.9,25.0,108
2002-07-02,5.0,1.5,6.67,3.0,113,1.5,151,,-9,21.5,28.8,24.1,108
2002-07-03,,,-9.0,,-9,,-9,,-9,21.8,30.6,26.0,108
2002-07-04,,0.5,-9.0,,-9,,-9,-99.9,-999,22.3,32.3,27.7,108
2002-07-05,46.0,58.5,22.88,7.5,1923,2.0,2104,13.0,160,20.5,27.1,23.3,108
2002-07-06,25.0,12.0,21.57,5.0,656,1.5,725,18.5,243,20.0,23.1,21.2,108
2002-07-07,0.0,,0.18,0.0,-9,0.0,-9,,-9,20.2,25.3,22.7,108
2002-07-08,0.0,0.0,2.05,0.0,-9,0.0,-9,,0,20.8,29.1,24.3,108
2002-07-09,,,-9.0,,-9,,-9,,-9,20.3,29.7,25.3,108
2002-07-10,,,-9.0,,-9,,-9,,-9,21.6,31.6,26.2,108
2002-07-11,,,-9.0,,-9,,-9,,-9,20.7,29.7,25.2,108
2002-07-12,,1.0,-9.0,,-9,,-9,-99.9,-999,22.5,29.1,25.5,108
2002-07-13,2.5,9.5,8.43,1.0,2329,0.5,729,,-9,22.3,29.3,25.1,108
2002-07-14,22.0,14.5,24.0,6.5,1213,2.0,528,11.5,48,22.4,24.2,23.6,108
2002-07-15,0.5,,3.92,0.5,0,0.2,-9,,-9,23.5,29.4,25.6,108
2002-07-16,,,-9.0,,-9,,-9,,-9,21.8,28.5,24.7,108
2002-07-17,0.0,0.0,0.05,0.0,-9,0.0,-9,-99.9,-999,22.0,28.4,24.4,108
2002-07-18,,3.5,-9.0,,-9,,-9,-99.9,-999,20.6,29.2,24.9,108
2002-07-19,60.5,57.5,16.88,20.5,956,5.0,1009,8.8,36,19.2,24.7,20.8,108
2002-07-20,0.5,,2.42,0.5,5,0.2,-9,,-9,18.9,27.9,23.6,108
2002-07-21,0.0,0.0,0.2,0.0,-9,0.0,-9,,-9,23.1,29.1,25.8,108
2002-07-22,14.0,23.5,10.93,8.5,2304,2.0,2354,0.0,56,21.7,27.0,24.3,108
2002-07-23,42.0,32.6,20.58,14.0,951,4.5,1017,4.0,34,21.5,23.2,22.4,108
2002-07-24,0.1,0.0,1.8,0.1,-9,0.1,-9,,-9,22.6,27.6,25.3,108
2002-07-25,,,-9.0,,-9,,-9,,-9,22.4,33.8,27.9,108
2002-07-26,0.0,0.0,1.42,0.0,-9,0.0,-9,,-9,24.5,31.5,27.9,108
2002-07-27,,,-9.0,,-9,,-9,,-9,25.8,33.6,29.3,108
2002-07-28,,,-9.0,,-9,,-9,,-9,25.6,34.8,30.4,108
2002-07-29,1.0,2.0,3.27,0.9,1528,0.9,1535,0.0,-9,25.6,30.0,27.6,108
2002-07-30,1.0,0.0,3.38,0.5,627,0.4,648,,-9,24.0,29.8,26.6,108
2002-07-31,0.0,0.0,2.08,0.0,-9,0.0,-9,,-9,24.5,28.0,26.0,108
2002-08-01,0.1,0.3,3.48,0.1,-9,0.1,-9,0.0,0,24.3,28.5,26.0,108
2002-08-02,0.4,7.2,10.22,0.1,-9,0.1,-9,,-9,23.8,29.8,25.9,108
2002-08-03,8.0,63.0,4.8,4.0,802,2.0,717,,-9,22.2,30.0,25.9,108
2002-08-04,120.0,59.0,16.12,45.0,728,13.0,954,0.0,0,22.5,28.1,25.6,108
2002-08-05,22.0,54.0,12.85,9.5,1037,5.0,1125,,50,23.2,28.3,26.7,108
2002-08-06,151.5,278.0,18.88,49.0,903,12.5,904,24.0,270,19.9,26.1,22.4,108
2002-08-07,178.0,19.0,24.0,60.5,338,14.0,353,0.0,80,19.9,22.0,21.2,108
2002-08-08,0.5,,6.98,0.4,321,0.1,-9,,-9,21.2,30.1,25.1,108
2002-08-09,0.0,0.5,1.48,0.0,-9,0.0,-9,,-9,22.1,29.4,25.5,108
2002-08-10,8.0,10.5,21.55,2.5,1417,0.7,1437,5.0,45,19.4,24.1,21.4,108
2002-08-11,3.5,1.5,12.35,1.5,646,0.3,721,0.0,-9,18.4,23.9,20.4,108
2002-08-12,2.0,1.0,8.93,1.0,247,0.5,314,5.0,40,17.9,24.0,20.7,108
2002-08-13,0.0,0.0,0.83,0.0,-9,0.0,-9,0.0,0,19.7,26.0,23.0,108
2002-08-14,0.0,0.0,0.55,0.0,-9,0.0,-9,0.0,-9,20.8,26.7,23.0,108
2002-08-15,,,-9.0,,-9,,-9,,-9,19.3,28.9,24.2,108
2002-08-16,,1.0,-9.0,,-9,,-9,-99.9,-999,22.2,26.7,23.8,108
2002-08-17,8.5,9.0,14.43,6.5,1120,1.8,1128,,-9,21.8,24.1,23.0,108
2002-08-18,16.0,26.0,8.78,5.0,1825,3.5,1902,42.0,610,20.9,28.9,24.3,108
2002-08-19,11.5,0.0,10.25,7.0,303,2.0,311,,-9,19.5,26.2,22.8,108
2002-08-20,,,-9.0,,-9,,-9,,-9,19.8,29.1,24.5,108
2002-08-21,,,-9.0,,-9,,-9,,-9,21.8,28.6,24.5,108
2002-08-22,12.0,17.0,14.13,4.0,1359,2.5,1010,15.0,41,21.5,23.8,22.8,108
2002-08-23,15.0,10.0,12.37,10.0,1821,9.5,1854,,965,22.4,27.0,24.8,108
2002-08-24,,,-9.0,,-9,,-9,,-9,22.4,29.6,25.4,108
2002-08-25,,6.0,-9.0,,-9,,-9,-99.9,-999,20.4,30.5,25.5,108
2002-08-26,6.0,41.0,3.07,6.0,223,4.5,230,,0,23.0,30.2,26.4,108
2002-08-27,78.5,37.5,14.08,26.0,911,12.5,815,,-9,23.0,26.5,24.1,108
2002-08-28,,,-9.0,,-9,,-9,,-9,21.3,31.0,25.5,108
2002-08-29,,,-9.0,,-9,,-9,,-9,24.2,32.2,28.1,108
2002-08-30,1.0,6.5,4.77,0.9,951,0.3,1045,,-9,24.4,27.3,25.9,108
2002-08-31,45.5,49.5,19.08,7.0,2152,2.3,748,16.4,177,19.2,26.1,22.0,108
2002-09-01,9.5,,8.25,3.5,133,1.0,225,-99.9,-999,19.5,27.1,23.5,108
2002-09-02,,,-9.0,,-9,,-9,,-9,22.8,29.1,25.3,108
2002-09-03,,,-9.0,,-9,,-9,,-9,23.7,30.6,26.6,108
2002-09-04,,2.0,-9.0,,-9,,-9,-99.9,-999,23.7,30.2,26.3,108
2002-09-05,2.0,0.0,6.45,1.5,651,1.1,653,-99.9,-999,20.1,25.5,22.6,108
2002-09-06,,,-9.0,,-9,,-9,,-9,19.1,26.0,21.7,108
2002-09-07,,,-9.0,,-9,,-9,,-9,17.5,28.7,23.0,108
2002-09-08,,,-9.0,,-9,,-9,,-9,18.4,28.9,23.3,108
2002-09-09,0.0,0.0,0.87,0.0,-9,0.0,-9,-99.9,-999,20.9,27.9,23.9,108
2002-09-10,,,-9.0,,-9,,-9,,-9,20.3,29.4,24.7,108
2002-09-11,,0.5,-9.0,,-9,,-9,-99.9,-999,19.9,29.3,24.2,108
2002-09-12,0.5,,2.57,0.5,809,0.4,830,-99.9,-999,16.8,22.9,19.9,108
2002-09-13,,,-9.0,,-9,,-9,,-9,16.5,23.0,19.6,108
2002-09-14,5.5,5.5,2.62,5.5,1732,4.5,1803,-99.9,-999,18.5,24.6,20.4,108
